País de origen	Nationality	País de nacimiento	Five-year age group	Sex	Period	Total
Finland	Extranjera	Spain	Total	Females	2017	3
Finland	Extranjera	Spain	Total	Females	2016	4
Finland	Extranjera	Spain	Total	Females	2015	4
Finland	Extranjera	Spain	Total	Females	2014	2
Finland	Extranjera	Spain	Total	Females	2013	1
Finland	Extranjera	Spain	Total	Females	2012	2
Finland	Extranjera	Spain	Total	Females	2011	4
Finland	Extranjera	Spain	Total	Females	2010	5
Finland	Extranjera	Spain	Total	Females	2009	1
Finland	Extranjera	Spain	Total	Females	2008	2
Finland	Extranjera	País de origen	Total	Males	2019	342
Finland	Extranjera	País de origen	Total	Males	2018	441
Finland	Extranjera	País de origen	Total	Males	2017	446
Finland	Extranjera	País de origen	Total	Males	2016	361
Finland	Extranjera	País de origen	Total	Males	2015	341
Finland	Extranjera	País de origen	Total	Males	2014	369
Finland	Extranjera	País de origen	Total	Males	2013	362
Finland	Extranjera	País de origen	Total	Males	2012	396
Finland	Extranjera	País de origen	Total	Males	2011	402
Finland	Extranjera	País de origen	Total	Males	2010	410
Finland	Extranjera	País de origen	Total	Males	2009	288
Finland	Extranjera	País de origen	Total	Males	2008	294
Finland	Extranjera	País de origen	Total	Females	2019	465
Finland	Extranjera	País de origen	Total	Females	2018	495
Finland	Extranjera	País de origen	Total	Females	2017	509
Finland	Extranjera	País de origen	Total	Females	2016	457
Finland	Extranjera	País de origen	Total	Females	2015	432
Finland	Extranjera	País de origen	Total	Females	2014	424
Finland	Extranjera	País de origen	Total	Females	2013	446
Finland	Extranjera	País de origen	Total	Females	2012	448
Finland	Extranjera	País de origen	Total	Females	2011	484
Finland	Extranjera	País de origen	Total	Females	2010	441
Finland	Extranjera	País de origen	Total	Females	2009	339
Finland	Extranjera	País de origen	Total	Females	2008	348
Finland	Extranjera	Otros	Total	Males	2019	63
Finland	Extranjera	Otros	Total	Males	2018	60
Finland	Extranjera	Otros	Total	Males	2017	43
Finland	Extranjera	Otros	Total	Males	2016	37
Finland	Extranjera	Otros	Total	Males	2015	32
Finland	Extranjera	Otros	Total	Males	2014	34
Finland	Extranjera	Otros	Total	Males	2013	30
Finland	Extranjera	Otros	Total	Males	2012	30
Finland	Extranjera	Otros	Total	Males	2011	27
Finland	Extranjera	Otros	Total	Males	2010	18
Finland	Extranjera	Otros	Total	Males	2009	23
Finland	Extranjera	Otros	Total	Males	2008	14
Finland	Extranjera	Otros	Total	Females	2019	46
Finland	Extranjera	Otros	Total	Females	2018	43
Finland	Extranjera	Otros	Total	Females	2017	48
Finland	Extranjera	Otros	Total	Females	2016	43
Finland	Extranjera	Otros	Total	Females	2015	33
Finland	Extranjera	Otros	Total	Females	2014	34
Finland	Extranjera	Otros	Total	Females	2013	30
Finland	Extranjera	Otros	Total	Females	2012	21
Finland	Extranjera	Otros	Total	Females	2011	33
Finland	Extranjera	Otros	Total	Females	2010	30
Finland	Extranjera	Otros	Total	Females	2009	15
Finland	Extranjera	Otros	Total	Females	2008	15
France	Spanish 	Spain	Total	Males	2019	1,211
France	Spanish 	Spain	Total	Males	2018	1,187
France	Spanish 	Spain	Total	Males	2017	1,487
France	Spanish 	Spain	Total	Males	2016	1,059
France	Spanish 	Spain	Total	Males	2015	1,148
France	Spanish 	Spain	Total	Males	2014	1,050
France	Spanish 	Spain	Total	Males	2013	885
France	Spanish 	Spain	Total	Males	2012	868
France	Spanish 	Spain	Total	Males	2011	929
France	Spanish 	Spain	Total	Males	2010	807
France	Spanish 	Spain	Total	Males	2009	886
France	Spanish 	Spain	Total	Males	2008	1,023
France	Spanish 	Spain	Total	Females	2019	1,316
France	Spanish 	Spain	Total	Females	2018	1,296
France	Spanish 	Spain	Total	Females	2017	1,518
France	Spanish 	Spain	Total	Females	2016	1,153
France	Spanish 	Spain	Total	Females	2015	1,261
France	Spanish 	Spain	Total	Females	2014	1,095
France	Spanish 	Spain	Total	Females	2013	905
France	Spanish 	Spain	Total	Females	2012	863
France	Spanish 	Spain	Total	Females	2011	1,011
France	Spanish 	Spain	Total	Females	2010	924
France	Spanish 	Spain	Total	Females	2009	979
France	Spanish 	Spain	Total	Females	2008	1,074
France	Spanish 	País de origen	Total	Males	2019	426
France	Spanish 	País de origen	Total	Males	2018	477
France	Spanish 	País de origen	Total	Males	2017	449
France	Spanish 	País de origen	Total	Males	2016	394
France	Spanish 	País de origen	Total	Males	2015	432
France	Spanish 	País de origen	Total	Males	2014	330
France	Spanish 	País de origen	Total	Males	2013	274
France	Spanish 	País de origen	Total	Males	2012	227
France	Spanish 	País de origen	Total	Males	2011	270
France	Spanish 	País de origen	Total	Males	2010	302
France	Spanish 	País de origen	Total	Males	2009	255
France	Spanish 	País de origen	Total	Males	2008	293
France	Spanish 	País de origen	Total	Females	2019	437
France	Spanish 	País de origen	Total	Females	2018	432
France	Spanish 	País de origen	Total	Females	2017	394
France	Spanish 	País de origen	Total	Females	2016	355
France	Spanish 	País de origen	Total	Females	2015	358
France	Spanish 	País de origen	Total	Females	2014	280
France	Spanish 	País de origen	Total	Females	2013	240
France	Spanish 	País de origen	Total	Females	2012	237
France	Spanish 	País de origen	Total	Females	2011	241
France	Spanish 	País de origen	Total	Females	2010	221
France	Spanish 	País de origen	Total	Females	2009	223
France	Spanish 	País de origen	Total	Females	2008	275
France	Spanish 	Otros	Total	Males	2019	384
France	Spanish 	Otros	Total	Males	2018	340
France	Spanish 	Otros	Total	Males	2017	299
France	Spanish 	Otros	Total	Males	2016	277
France	Spanish 	Otros	Total	Males	2015	198
France	Spanish 	Otros	Total	Males	2014	178
France	Spanish 	Otros	Total	Males	2013	139
France	Spanish 	Otros	Total	Males	2012	107
France	Spanish 	Otros	Total	Males	2011	79
France	Spanish 	Otros	Total	Males	2010	48
France	Spanish 	Otros	Total	Males	2009	46
France	Spanish 	Otros	Total	Males	2008	46
France	Spanish 	Otros	Total	Females	2019	261
France	Spanish 	Otros	Total	Females	2018	237
France	Spanish 	Otros	Total	Females	2017	196
France	Spanish 	Otros	Total	Females	2016	197
France	Spanish 	Otros	Total	Females	2015	186
France	Spanish 	Otros	Total	Females	2014	149
France	Spanish 	Otros	Total	Females	2013	109
France	Spanish 	Otros	Total	Females	2012	92
France	Spanish 	Otros	Total	Females	2011	75
France	Spanish 	Otros	Total	Females	2010	54
France	Spanish 	Otros	Total	Females	2009	54
France	Spanish 	Otros	Total	Females	2008	56
France	Extranjera	Spain	Total	Males	2019	98
France	Extranjera	Spain	Total	Males	2018	97
France	Extranjera	Spain	Total	Males	2017	131
France	Extranjera	Spain	Total	Males	2016	131
France	Extranjera	Spain	Total	Males	2015	176
France	Extranjera	Spain	Total	Males	2014	129
France	Extranjera	Spain	Total	Males	2013	159
France	Extranjera	Spain	Total	Males	2012	122
France	Extranjera	Spain	Total	Males	2011	137
France	Extranjera	Spain	Total	Males	2010	133
France	Extranjera	Spain	Total	Males	2009	118
France	Extranjera	Spain	Total	Males	2008	99
France	Extranjera	Spain	Total	Females	2019	147
France	Extranjera	Spain	Total	Females	2018	125
France	Extranjera	Spain	Total	Females	2017	172
France	Extranjera	Spain	Total	Females	2016	174
France	Extranjera	Spain	Total	Females	2015	222
France	Extranjera	Spain	Total	Females	2014	173
France	Extranjera	Spain	Total	Females	2013	134
France	Extranjera	Spain	Total	Females	2012	132
France	Extranjera	Spain	Total	Females	2011	152
France	Extranjera	Spain	Total	Females	2010	151
France	Extranjera	Spain	Total	Females	2009	144
France	Extranjera	Spain	Total	Females	2008	146
France	Extranjera	País de origen	Total	Males	2019	4,790
France	Extranjera	País de origen	Total	Males	2018	4,678
France	Extranjera	País de origen	Total	Males	2017	4,710
France	Extranjera	País de origen	Total	Males	2016	3,755
France	Extranjera	País de origen	Total	Males	2015	3,686
France	Extranjera	País de origen	Total	Males	2014	3,410
France	Extranjera	País de origen	Total	Males	2013	3,147
France	Extranjera	País de origen	Total	Males	2012	3,134
France	Extranjera	País de origen	Total	Males	2011	3,219
France	Extranjera	País de origen	Total	Males	2010	3,215
France	Extranjera	País de origen	Total	Males	2009	3,247
France	Extranjera	País de origen	Total	Males	2008	3,891
France	Extranjera	País de origen	Total	Females	2019	4,582
France	Extranjera	País de origen	Total	Females	2018	4,527
France	Extranjera	País de origen	Total	Females	2017	4,437
France	Extranjera	País de origen	Total	Females	2016	3,511
France	Extranjera	País de origen	Total	Females	2015	3,470
France	Extranjera	País de origen	Total	Females	2014	3,077
France	Extranjera	País de origen	Total	Females	2013	2,738
France	Extranjera	País de origen	Total	Females	2012	2,817
France	Extranjera	País de origen	Total	Females	2011	3,157
France	Extranjera	País de origen	Total	Females	2010	3,095
France	Extranjera	País de origen	Total	Females	2009	3,083
France	Extranjera	País de origen	Total	Females	2008	3,545
France	Extranjera	Otros	Total	Males	2019	1,633
France	Extranjera	Otros	Total	Males	2018	1,615
France	Extranjera	Otros	Total	Males	2017	1,389
France	Extranjera	Otros	Total	Males	2016	1,317
France	Extranjera	Otros	Total	Males	2015	1,355
France	Extranjera	Otros	Total	Males	2014	1,240
France	Extranjera	Otros	Total	Males	2013	1,107
France	Extranjera	Otros	Total	Males	2012	1,062
France	Extranjera	Otros	Total	Males	2011	1,066
France	Extranjera	Otros	Total	Males	2010	936
France	Extranjera	Otros	Total	Males	2009	872
France	Extranjera	Otros	Total	Males	2008	1,098
France	Extranjera	Otros	Total	Females	2019	1,265
France	Extranjera	Otros	Total	Females	2018	1,199
France	Extranjera	Otros	Total	Females	2017	1,108
France	Extranjera	Otros	Total	Females	2016	1,020
France	Extranjera	Otros	Total	Females	2015	1,016
France	Extranjera	Otros	Total	Females	2014	874
France	Extranjera	Otros	Total	Females	2013	710
France	Extranjera	Otros	Total	Females	2012	747
France	Extranjera	Otros	Total	Females	2011	808
France	Extranjera	Otros	Total	Females	2010	658
France	Extranjera	Otros	Total	Females	2009	650
France	Extranjera	Otros	Total	Females	2008	860
Ireland	Spanish 	Spain	Total	Males	2019	199
Ireland	Spanish 	Spain	Total	Males	2018	125
Ireland	Spanish 	Spain	Total	Males	2017	113
Ireland	Spanish 	Spain	Total	Males	2016	127
Ireland	Spanish 	Spain	Total	Males	2015	117
Ireland	Spanish 	Spain	Total	Males	2014	90
Ireland	Spanish 	Spain	Total	Males	2013	71
Ireland	Spanish 	Spain	Total	Males	2012	109
Ireland	Spanish 	Spain	Total	Males	2011	89
Ireland	Spanish 	Spain	Total	Males	2010	79
Ireland	Spanish 	Spain	Total	Males	2009	112
Ireland	Spanish 	Spain	Total	Males	2008	97
Ireland	Spanish 	Spain	Total	Females	2019	218
Ireland	Spanish 	Spain	Total	Females	2018	151
Ireland	Spanish 	Spain	Total	Females	2017	156
Ireland	Spanish 	Spain	Total	Females	2016	188
Ireland	Spanish 	Spain	Total	Females	2015	135
Ireland	Spanish 	Spain	Total	Females	2014	101
Ireland	Spanish 	Spain	Total	Females	2013	86
Ireland	Spanish 	Spain	Total	Females	2012	113
Ireland	Spanish 	Spain	Total	Females	2011	158
Ireland	Spanish 	Spain	Total	Females	2010	119
Ireland	Spanish 	Spain	Total	Females	2009	109
Ireland	Spanish 	Spain	Total	Females	2008	130
Ireland	Spanish 	País de origen	Total	Males	2019	26
Ireland	Spanish 	País de origen	Total	Males	2018	51
Ireland	Spanish 	País de origen	Total	Males	2017	33
Ireland	Spanish 	País de origen	Total	Males	2016	20
Ireland	Spanish 	País de origen	Total	Males	2015	26
Ireland	Spanish 	País de origen	Total	Males	2014	9
Ireland	Spanish 	País de origen	Total	Males	2013	22
Ireland	Spanish 	País de origen	Total	Males	2012	15
Ireland	Spanish 	País de origen	Total	Males	2011	25
Ireland	Spanish 	País de origen	Total	Males	2010	13
Ireland	Spanish 	País de origen	Total	Males	2009	15
Ireland	Spanish 	País de origen	Total	Males	2008	12
Ireland	Spanish 	País de origen	Total	Females	2019	36
Ireland	Spanish 	País de origen	Total	Females	2018	25
Ireland	Spanish 	País de origen	Total	Females	2017	26
Ireland	Spanish 	País de origen	Total	Females	2016	31
Ireland	Spanish 	País de origen	Total	Females	2015	23
Ireland	Spanish 	País de origen	Total	Females	2014	13
Ireland	Spanish 	País de origen	Total	Females	2013	13
Ireland	Spanish 	País de origen	Total	Females	2012	18
Ireland	Spanish 	País de origen	Total	Females	2011	17
Ireland	Spanish 	País de origen	Total	Females	2010	19
Ireland	Spanish 	País de origen	Total	Females	2009	12
Ireland	Spanish 	País de origen	Total	Females	2008	18
Ireland	Spanish 	Otros	Total	Males	2019	38
Ireland	Spanish 	Otros	Total	Males	2018	40
Ireland	Spanish 	Otros	Total	Males	2017	25
Ireland	Spanish 	Otros	Total	Males	2016	20
Ireland	Spanish 	Otros	Total	Males	2015	22
Ireland	Spanish 	Otros	Total	Males	2014	16
Ireland	Spanish 	Otros	Total	Males	2013	10
Ireland	Spanish 	Otros	Total	Males	2012	19
Ireland	Spanish 	Otros	Total	Males	2011	10
Ireland	Spanish 	Otros	Total	Males	2010	16
Ireland	Spanish 	Otros	Total	Males	2009	2
Ireland	Spanish 	Otros	Total	Males	2008	7
Ireland	Spanish 	Otros	Total	Females	2019	34
Ireland	Spanish 	Otros	Total	Females	2018	35
Ireland	Spanish 	Otros	Total	Females	2017	20
Ireland	Spanish 	Otros	Total	Females	2016	22
Ireland	Spanish 	Otros	Total	Females	2015	15
Ireland	Spanish 	Otros	Total	Females	2014	22
Ireland	Spanish 	Otros	Total	Females	2013	13
Ireland	Spanish 	Otros	Total	Females	2012	22
Ireland	Spanish 	Otros	Total	Females	2011	9
Ireland	Spanish 	Otros	Total	Females	2010	9
Ireland	Spanish 	Otros	Total	Females	2009	8
Ireland	Spanish 	Otros	Total	Females	2008	11
Ireland	Extranjera	Spain	Total	Males	2019	3
Ireland	Extranjera	Spain	Total	Males	2018	7
Ireland	Extranjera	Spain	Total	Males	2017	3
Ireland	Extranjera	Spain	Total	Males	2016	12
Ireland	Extranjera	Spain	Total	Males	2015	11
Ireland	Extranjera	Spain	Total	Males	2014	3
Ireland	Extranjera	Spain	Total	Males	2013	6
Ireland	Extranjera	Spain	Total	Males	2012	7
Ireland	Extranjera	Spain	Total	Males	2011	5
Ireland	Extranjera	Spain	Total	Males	2010	6
Ireland	Extranjera	Spain	Total	Males	2009	7
Ireland	Extranjera	Spain	Total	Males	2008	5
Ireland	Extranjera	Spain	Total	Females	2019	5
Ireland	Extranjera	Spain	Total	Females	2018	10
Ireland	Extranjera	Spain	Total	Females	2017	7
Ireland	Extranjera	Spain	Total	Females	2016	3
Ireland	Extranjera	Spain	Total	Females	2015	6
Ireland	Extranjera	Spain	Total	Females	2014	2
Ireland	Extranjera	Spain	Total	Females	2013	7
Ireland	Extranjera	Spain	Total	Females	2012	5
Ireland	Extranjera	Spain	Total	Females	2011	7
Ireland	Extranjera	Spain	Total	Females	2010	4
Ireland	Extranjera	Spain	Total	Females	2009	8
Ireland	Extranjera	Spain	Total	Females	2008	3
Ireland	Extranjera	País de origen	Total	Males	2019	786
Ireland	Extranjera	País de origen	Total	Males	2018	775
Ireland	Extranjera	País de origen	Total	Males	2017	695
Ireland	Extranjera	País de origen	Total	Males	2016	569
Ireland	Extranjera	País de origen	Total	Males	2015	526
Ireland	Extranjera	País de origen	Total	Males	2014	511
Ireland	Extranjera	País de origen	Total	Males	2013	578
Ireland	Extranjera	País de origen	Total	Males	2012	612
Ireland	Extranjera	País de origen	Total	Males	2011	621
Ireland	Extranjera	País de origen	Total	Males	2010	600
Ireland	Extranjera	País de origen	Total	Males	2009	609
Ireland	Extranjera	País de origen	Total	Males	2008	524
Ireland	Extranjera	País de origen	Total	Females	2019	697
Ireland	Extranjera	País de origen	Total	Females	2018	679
Ireland	Extranjera	País de origen	Total	Females	2017	592
Ireland	Extranjera	País de origen	Total	Females	2016	492
Ireland	Extranjera	País de origen	Total	Females	2015	423
Ireland	Extranjera	País de origen	Total	Females	2014	435
Ireland	Extranjera	País de origen	Total	Females	2013	517
Ireland	Extranjera	País de origen	Total	Females	2012	513
Ireland	Extranjera	País de origen	Total	Females	2011	486
Ireland	Extranjera	País de origen	Total	Females	2010	461
Ireland	Extranjera	País de origen	Total	Females	2009	506
Ireland	Extranjera	País de origen	Total	Females	2008	494
Ireland	Extranjera	Otros	Total	Males	2019	401
Ireland	Extranjera	Otros	Total	Males	2018	357
Ireland	Extranjera	Otros	Total	Males	2017	296
Ireland	Extranjera	Otros	Total	Males	2016	247
Ireland	Extranjera	Otros	Total	Males	2015	195
Ireland	Extranjera	Otros	Total	Males	2014	167
Ireland	Extranjera	Otros	Total	Males	2013	169
Ireland	Extranjera	Otros	Total	Males	2012	175
Ireland	Extranjera	Otros	Total	Males	2011	137
Ireland	Extranjera	Otros	Total	Males	2010	156
Ireland	Extranjera	Otros	Total	Males	2009	105
Ireland	Extranjera	Otros	Total	Males	2008	122
Ireland	Extranjera	Otros	Total	Females	2019	381
Ireland	Extranjera	Otros	Total	Females	2018	342
Ireland	Extranjera	Otros	Total	Females	2017	268
Ireland	Extranjera	Otros	Total	Females	2016	242
Ireland	Extranjera	Otros	Total	Females	2015	184
Ireland	Extranjera	Otros	Total	Females	2014	155
Ireland	Extranjera	Otros	Total	Females	2013	111
Ireland	Extranjera	Otros	Total	Females	2012	144
Ireland	Extranjera	Otros	Total	Females	2011	148
Ireland	Extranjera	Otros	Total	Females	2010	135
Ireland	Extranjera	Otros	Total	Females	2009	96
Ireland	Extranjera	Otros	Total	Females	2008	101
Italy	Spanish 	Spain	Total	Males	2019	224
Italy	Spanish 	Spain	Total	Males	2018	187
Italy	Spanish 	Spain	Total	Males	2017	204
Italy	Spanish 	Spain	Total	Males	2016	183
Italy	Spanish 	Spain	Total	Males	2015	233
Italy	Spanish 	Spain	Total	Males	2014	222
Italy	Spanish 	Spain	Total	Males	2013	213
Italy	Spanish 	Spain	Total	Males	2012	204
Italy	Spanish 	Spain	Total	Males	2011	213
Italy	Spanish 	Spain	Total	Males	2010	198
Italy	Spanish 	Spain	Total	Males	2009	183
Italy	Spanish 	Spain	Total	Males	2008	161
Italy	Spanish 	Spain	Total	Females	2019	351
Italy	Spanish 	Spain	Total	Females	2018	274
Italy	Spanish 	Spain	Total	Females	2017	337
Italy	Spanish 	Spain	Total	Females	2016	289
Italy	Spanish 	Spain	Total	Females	2015	335
Italy	Spanish 	Spain	Total	Females	2014	303
Italy	Spanish 	Spain	Total	Females	2013	315
Italy	Spanish 	Spain	Total	Females	2012	275
Italy	Spanish 	Spain	Total	Females	2011	282
Italy	Spanish 	Spain	Total	Females	2010	241
Italy	Spanish 	Spain	Total	Females	2009	290
Italy	Spanish 	Spain	Total	Females	2008	271
Italy	Spanish 	País de origen	Total	Males	2019	79
Italy	Spanish 	País de origen	Total	Males	2018	88
Italy	Spanish 	País de origen	Total	Males	2017	98
Italy	Spanish 	País de origen	Total	Males	2016	64
Italy	Spanish 	País de origen	Total	Males	2015	90
Italy	Spanish 	País de origen	Total	Males	2014	85
Italy	Spanish 	País de origen	Total	Males	2013	57
Italy	Spanish 	País de origen	Total	Males	2012	66
Italy	Spanish 	País de origen	Total	Males	2011	79
Italy	Spanish 	País de origen	Total	Males	2010	68
Italy	Spanish 	País de origen	Total	Males	2009	48
Italy	Spanish 	País de origen	Total	Males	2008	54
Italy	Spanish 	País de origen	Total	Females	2019	83
Italy	Spanish 	País de origen	Total	Females	2018	84
Italy	Spanish 	País de origen	Total	Females	2017	85
Italy	Spanish 	País de origen	Total	Females	2016	72
Italy	Spanish 	País de origen	Total	Females	2015	94
Italy	Spanish 	País de origen	Total	Females	2014	73
Italy	Spanish 	País de origen	Total	Females	2013	50
Italy	Spanish 	País de origen	Total	Females	2012	60
Italy	Spanish 	País de origen	Total	Females	2011	64
Italy	Spanish 	País de origen	Total	Females	2010	69
Italy	Spanish 	País de origen	Total	Females	2009	47
Italy	Spanish 	País de origen	Total	Females	2008	55
Italy	Spanish 	Otros	Total	Males	2019	55
Italy	Spanish 	Otros	Total	Males	2018	32
Italy	Spanish 	Otros	Total	Males	2017	39
Italy	Spanish 	Otros	Total	Males	2016	30
Italy	Spanish 	Otros	Total	Males	2015	34
Italy	Spanish 	Otros	Total	Males	2014	33
Italy	Spanish 	Otros	Total	Males	2013	31
Italy	Spanish 	Otros	Total	Males	2012	24
Italy	Spanish 	Otros	Total	Males	2011	18
Italy	Spanish 	Otros	Total	Males	2010	27
Italy	Spanish 	Otros	Total	Males	2009	22
Italy	Spanish 	Otros	Total	Males	2008	17
Italy	Spanish 	Otros	Total	Females	2019	65
